@relation 'training_tutorial-weka.filters.unsupervised.attribute.Remove-R7,20-24,26,28,30,32-33,35-37,39-41,43-45,47-50,52-56,58-62,64-68,70-75,77-83,85-91,93-99,101-108,110-118,120-128,130-138,140-143-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Remove-R3-6,23-38'

@attribute pacman-pos-x numeric
@attribute pacman-pos-y numeric
@attribute ghost1-live numeric
@attribute ghost2-live numeric
@attribute ghost3-live numeric
@attribute ghost4-live numeric
@attribute ghost1-pos-x numeric
@attribute ghost1-pos-y numeric
@attribute ghost2-pos-x numeric
@attribute ghost2-pos-y numeric
@attribute ghost3-pos-x numeric
@attribute ghost3-pos-y numeric
@attribute ghost4-pos-x numeric
@attribute ghost4-pos-y numeric
@attribute wall-x-y1 numeric
@attribute wall-x1-y numeric
@attribute wall-x-y-1 numeric
@attribute wall-x-1-y numeric
@attribute score numeric
@attribute direction {North,South,East,West,Stop}

@data
19,7,1,1,1,0,6,7,4,10,1,17,7,1,1,0,1,0,166,West
18,7,1,1,1,0,6,7,5,10,1,17,7,1,0,0,1,0,165,West
17,7,1,1,1,0,6,8,4,10,1,17,7,1,0,0,1,0,164,West
16,7,1,1,1,0,5,8,4,10,2,17,7,1,0,0,0,0,163,West
15,7,1,1,1,0,5,7,5,10,2,17,7,1,0,0,0,0,162,West
14,7,1,1,1,0,5,8,5,11,1,17,7,1,0,0,0,0,161,West
13,7,1,1,1,0,4,8,5,11,1,17,7,1,0,0,0,0,160,West
12,7,1,1,1,0,3,8,5,11,2,17,7,1,0,0,0,0,159,West
11,7,1,1,1,0,3,7,6,11,2,18,7,1,0,0,0,0,158,West
10,7,1,1,1,0,3,8,6,11,2,18,7,1,0,0,0,1,157,South
10,6,1,1,1,0,3,8,5,11,3,18,7,1,0,0,0,1,156,South
10,5,1,1,1,0,4,8,5,10,3,18,7,1,0,0,0,1,155,South
10,4,1,1,1,0,5,8,5,10,3,18,7,1,0,0,0,0,154,West
9,4,1,1,1,0,4,8,4,10,3,18,7,1,1,0,0,0,153,West
8,4,1,1,1,0,4,7,3,10,2,18,7,1,0,0,0,0,152,North
8,5,1,1,1,0,4,7,3,10,2,17,7,1,0,1,0,0,151,North
8,6,1,1,1,0,4,8,3,10,1,17,7,1,0,1,0,0,150,North
8,7,1,1,1,0,3,8,4,10,1,18,7,1,0,1,0,0,149,North
8,8,1,1,1,0,3,7,4,11,1,17,7,1,1,1,0,0,148,West
7,8,1,1,1,0,3,7,4,11,1,18,7,1,1,0,0,0,147,West
6,8,1,1,1,0,3,7,4,11,1,17,7,1,1,0,0,0,146,West
5,8,1,1,1,0,3,8,4,10,1,17,7,1,1,0,0,0,145,West
4,8,1,1,1,0,2,8,5,10,1,17,7,1,1,0,0,0,144,South
4,7,1,1,1,0,2,7,4,10,2,17,7,1,0,0,0,0,143,West
3,7,1,1,1,0,1,7,3,10,3,17,7,1,0,0,0,0,142,West
2,7,1,1,1,0,1,8,2,10,4,17,7,1,0,0,0,0,141,West
1,7,1,1,1,0,1,8,3,10,4,17,7,1,0,0,0,1,140,North
1,8,0,1,1,0,1,1,4,10,3,17,7,1,0,0,0,1,339,East
2,8,0,1,1,0,1,1,3,10,3,17,7,1,0,0,0,0,338,North
2,9,0,1,1,0,1,1,3,10,3,18,7,1,0,1,0,0,337,North
2,10,0,1,1,0,1,1,3,11,4,18,7,1,0,0,0,0,336,East
3,10,0,1,1,0,1,1,2,11,5,18,7,1,0,0,1,0,335,East
4,10,0,1,1,0,1,1,2,11,5,17,7,1,0,0,1,0,334,West
3,10,0,1,1,0,1,1,1,11,5,17,7,1,0,0,1,0,333,North
3,11,0,1,1,0,1,1,1,11,5,18,7,1,1,0,0,0,332,West
2,11,0,1,1,0,1,1,1,10,5,17,7,1,1,0,0,0,331,South
2,10,0,1,1,0,1,1,1,10,5,17,7,1,0,0,0,0,330,West
1,10,0,0,1,0,1,1,3,1,5,17,7,1,0,0,0,1,529,North
1,11,0,0,1,0,1,1,3,1,5,16,7,1,1,0,0,1,528,East
2,11,0,0,1,0,1,1,3,1,5,17,7,1,1,0,0,0,527,East
3,11,0,0,1,0,1,1,3,1,5,17,7,1,1,0,0,0,526,East
4,11,0,0,1,0,1,1,3,1,5,17,7,1,1,0,0,0,525,East
5,11,0,0,1,0,1,1,3,1,5,16,7,1,1,0,0,0,524,East
6,11,0,0,1,0,1,1,3,1,4,16,7,1,1,0,0,0,523,East
7,11,0,0,1,0,1,1,3,1,4,15,7,1,1,0,0,0,522,East
8,11,0,0,1,0,1,1,3,1,5,15,7,1,1,0,0,0,521,East
9,11,0,0,1,0,1,1,3,1,5,14,7,1,1,0,0,0,520,East
10,11,0,0,1,0,1,1,3,1,5,15,7,1,1,0,0,0,519,East
11,11,0,0,1,0,1,1,3,1,4,15,7,1,1,0,1,0,518,East
12,11,0,0,1,0,1,1,3,1,5,15,7,1,0,0,0,0,517,North
12,12,0,0,1,0,1,1,3,1,4,15,7,1,0,0,0,1,516,North
12,13,0,0,1,0,1,1,3,1,4,14,7,1,0,0,0,0,515,West
11,13,0,0,1,0,1,1,3,1,4,13,7,1,0,0,1,0,514,West
10,13,0,0,1,0,1,1,3,1,5,13,7,1,0,0,1,0,513,West
9,13,0,0,1,0,1,1,3,1,5,14,7,1,0,0,1,0,512,North
9,14,0,0,1,0,1,1,3,1,4,14,7,1,0,0,0,0,511,West
8,14,0,0,1,0,1,1,3,1,3,14,7,1,0,0,0,0,510,West
7,14,0,0,1,0,1,1,3,1,4,14,7,1,0,0,0,0,509,West
6,14,0,0,1,0,1,1,3,1,4,13,7,1,1,0,0,0,508,West
5,14,0,0,1,0,1,1,3,1,4,13,7,1,0,0,0,0,507,North
5,15,0,0,1,0,1,1,3,1,3,13,7,1,0,1,0,0,506,North
5,16,0,0,1,0,1,1,3,1,3,14,7,1,0,1,0,0,505,North
5,17,0,0,1,0,1,1,3,1,3,15,7,1,0,1,0,0,504,South
5,16,0,0,1,0,1,1,3,1,2,15,7,1,0,1,0,0,503,West
3,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,0,East
4,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,-1,East
5,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,-2,East
6,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,-3,East
7,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,-4,East
8,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,-5,East
9,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,-6,East
10,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,-7,East
11,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,-8,East
12,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,-9,East
13,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,-10,East
14,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,-11,South
14,17,1,1,1,1,8,3,17,15,20,3,26,11,0,0,1,0,-12,East
15,17,1,1,1,1,8,3,17,15,20,3,26,11,0,0,0,0,-13,South
15,16,1,1,1,1,8,3,17,15,20,3,26,11,0,0,0,1,-14,East
16,16,1,1,1,1,8,3,17,15,20,3,26,11,0,0,0,0,-15,South
16,15,1,1,1,1,8,3,17,15,20,3,26,11,0,0,1,0,-16,East
17,15,1,0,1,1,8,3,3,1,20,3,26,11,0,0,1,0,183,West
16,15,1,0,1,1,8,3,3,1,20,3,26,11,0,0,1,0,182,West
15,15,1,0,1,1,8,3,3,1,20,3,26,11,0,0,1,0,181,West
14,15,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,180,West
13,15,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,179,West
12,15,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,178,West
11,15,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,177,West
10,15,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,176,West
9,15,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,175,West
8,15,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,174,West
7,15,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,173,West
6,15,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,172,West
5,15,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,171,West
4,15,1,0,1,1,8,3,3,1,20,3,26,11,1,0,0,0,170,South
4,14,1,0,1,1,8,3,3,1,20,3,26,11,0,1,0,0,169,South
4,13,1,0,1,1,8,3,3,1,20,3,26,11,0,0,1,0,168,East
5,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,167,East
6,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,166,East
7,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,165,East
8,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,164,East
9,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,163,East
10,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,162,East
11,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,161,East
12,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,160,East
13,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,159,East
14,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,158,East
15,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,157,East
16,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,156,East
17,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,155,East
18,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,154,East
19,13,1,0,1,1,8,3,3,1,20,3,26,11,1,0,1,0,153,East
20,13,1,0,1,1,8,3,3,1,20,3,26,11,0,0,1,0,152,East
21,13,1,0,1,1,8,3,3,1,20,3,26,11,0,0,1,0,151,East
22,13,1,0,1,1,8,3,3,1,20,3,26,11,0,0,1,0,150,East
23,13,1,0,1,1,8,3,3,1,20,3,26,11,0,0,0,0,149,East
24,13,1,0,1,1,8,3,3,1,20,3,26,11,0,0,0,0,148,South
24,12,1,0,1,1,8,3,3,1,20,3,26,11,0,0,0,0,147,East
25,12,1,0,1,1,8,3,3,1,20,3,26,11,0,0,0,0,146,South
25,11,1,0,1,1,8,3,3,1,20,3,26,11,0,0,0,0,145,East
26,11,1,0,1,0,8,3,3,1,20,3,7,1,0,0,0,0,344,South
26,10,1,0,1,0,8,3,3,1,20,3,7,1,0,0,0,0,343,South
26,9,1,0,1,0,8,3,3,1,20,3,7,1,0,0,0,0,342,South
26,8,1,0,1,0,8,3,3,1,20,3,7,1,0,0,0,0,341,West
25,8,1,0,1,0,8,3,3,1,20,3,7,1,0,0,0,0,340,South
25,7,1,0,1,0,8,3,3,1,20,3,7,1,0,0,0,0,339,West
24,7,1,0,1,0,8,3,3,1,20,3,7,1,0,0,0,0,338,South
24,6,1,0,1,0,8,3,3,1,20,3,7,1,0,0,0,0,337,West
23,6,1,0,1,0,8,3,3,1,20,3,7,1,0,0,0,1,336,South
23,5,1,0,1,0,8,3,3,1,20,3,7,1,0,0,0,0,335,West
22,5,1,0,1,0,8,3,3,1,20,3,7,1,1,0,0,0,334,South
22,4,1,0,1,0,8,3,3,1,20,3,7,1,0,0,0,0,333,West
21,4,1,0,1,0,8,3,3,1,20,3,7,1,0,0,0,0,332,South
21,3,1,0,1,0,8,3,3,1,20,3,7,1,0,0,1,0,331,West
20,3,1,0,0,0,8,3,3,1,5,1,7,1,0,0,1,0,530,West
19,3,1,0,0,0,8,3,3,1,5,1,7,1,0,0,1,0,529,West
18,3,1,0,0,0,8,3,3,1,5,1,7,1,0,0,1,0,528,West
17,3,1,0,0,0,8,3,3,1,5,1,7,1,0,0,1,0,527,West
16,3,1,0,0,0,8,3,3,1,5,1,7,1,0,0,1,0,526,West
15,3,1,0,0,0,8,3,3,1,5,1,7,1,0,0,1,0,525,West
14,3,1,0,0,0,8,3,3,1,5,1,7,1,0,0,1,0,524,West
13,3,1,0,0,0,8,3,3,1,5,1,7,1,0,0,1,0,523,West
12,3,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,522,West
11,3,1,0,0,0,8,3,3,1,5,1,7,1,0,0,1,0,521,West
10,3,1,0,0,0,8,3,3,1,5,1,7,1,0,0,1,1,520,North
10,4,1,0,0,0,8,3,3,1,5,1,7,1,0,0,0,1,519,North
10,5,1,0,0,0,8,3,3,1,5,1,7,1,0,0,0,1,518,North
10,6,1,0,0,0,8,3,3,1,5,1,7,1,0,0,0,1,517,North
10,7,1,0,0,0,8,3,3,1,5,1,7,1,0,0,0,1,516,North
10,8,1,0,0,0,8,3,3,1,5,1,7,1,0,0,0,1,515,North
10,9,1,0,0,0,8,3,3,1,5,1,7,1,1,0,0,0,514,West
9,9,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,513,West
8,9,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,512,West
7,9,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,511,West
6,9,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,510,West
5,9,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,509,West
4,9,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,508,West
3,9,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,507,West
2,9,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,506,West
1,9,1,0,0,0,8,3,3,1,5,1,7,1,1,0,0,1,505,South
1,8,1,0,0,0,8,3,3,1,5,1,7,1,0,1,0,1,504,South
1,7,1,0,0,0,8,3,3,1,5,1,7,1,0,0,1,1,503,East
2,7,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,502,East
3,7,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,501,East
4,7,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,500,East
5,7,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,499,East
6,7,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,498,East
7,7,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,497,East
8,7,1,0,0,0,8,3,3,1,5,1,7,1,1,1,0,0,496,South
8,6,1,0,0,0,8,3,3,1,5,1,7,1,0,1,0,1,495,South
8,5,1,0,0,0,8,3,3,1,5,1,7,1,0,1,1,0,494,West
7,5,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,493,West
6,5,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,492,West
5,5,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,491,West
4,5,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,490,West
3,5,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,489,West
2,5,1,0,0,0,8,3,3,1,5,1,7,1,1,0,0,0,488,South
2,4,1,0,0,0,8,3,3,1,5,1,7,1,0,1,0,0,487,South
2,3,1,0,0,0,8,3,3,1,5,1,7,1,0,0,1,0,486,East
3,3,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,485,East
4,3,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,484,East
5,3,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,483,East
6,3,1,0,0,0,8,3,3,1,5,1,7,1,1,0,1,0,482,East
3,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,0,East
4,18,1,1,1,1,8,3,16,15,20,4,26,11,1,0,0,0,-1,East
5,18,1,1,1,1,7,3,16,16,20,3,26,10,1,0,0,0,-2,East
6,18,1,1,1,1,8,3,16,16,20,3,27,10,1,0,0,0,-3,East
7,18,1,1,1,1,7,3,16,15,20,3,28,10,1,0,0,0,-4,East
8,18,1,1,1,1,8,3,16,16,19,3,28,11,1,0,0,0,-5,East
9,18,1,1,1,1,8,3,17,16,20,3,28,12,1,0,0,0,-6,East
10,18,1,1,1,1,8,3,17,16,20,3,27,12,1,0,0,0,-7,East
11,18,1,1,1,1,7,3,17,15,20,3,27,12,1,0,0,0,-8,East
12,18,1,1,1,1,7,3,16,15,20,3,27,12,1,0,0,0,-9,East
13,18,1,1,1,1,6,3,17,15,21,3,26,12,1,0,0,0,-10,East
14,18,1,1,1,1,7,3,16,15,21,4,25,12,1,0,0,0,-11,South
14,17,1,1,1,1,8,3,15,15,22,4,26,12,0,0,1,0,-12,East
15,17,1,1,1,1,7,3,15,15,21,4,27,12,0,0,0,0,-13,South
15,16,1,0,1,1,7,3,3,1,20,4,27,11,0,0,0,1,186,East
16,16,1,0,1,1,6,3,3,1,21,4,27,10,0,0,0,0,185,South
16,15,1,0,1,1,5,3,3,1,20,4,27,9,0,0,1,0,184,East
17,15,1,0,1,1,6,3,3,1,20,4,27,8,0,0,1,0,183,West
16,15,1,0,1,1,6,3,3,1,21,4,27,8,0,0,1,0,182,West
15,15,1,0,1,1,5,3,3,1,21,3,27,8,0,0,1,0,181,West
14,15,1,0,1,1,5,3,3,1,21,4,26,8,1,0,1,0,180,West
13,15,1,0,1,1,6,3,3,1,21,3,26,7,1,0,1,0,179,West
12,15,1,0,1,1,5,3,3,1,22,3,25,7,1,0,1,0,178,West
11,15,1,0,1,1,5,3,3,1,22,3,25,6,1,0,1,0,177,West
10,15,1,0,1,1,6,3,3,1,21,3,26,6,1,0,1,0,176,West
9,15,1,0,1,1,7,3,3,1,20,3,27,6,1,0,1,0,175,West
8,15,1,0,1,1,7,3,3,1,21,3,26,6,1,0,1,0,174,West
7,15,1,0,1,1,7,3,3,1,22,3,27,6,1,0,1,0,173,West
6,15,1,0,1,1,7,3,3,1,22,3,27,5,1,0,1,0,172,West
5,15,1,0,1,1,7,3,3,1,22,3,27,5,1,0,1,0,171,West
4,15,1,0,1,1,8,3,3,1,22,4,27,5,1,0,0,0,170,South
4,14,1,0,1,1,8,3,3,1,22,5,26,5,0,1,0,0,169,South
4,13,1,0,1,1,8,3,3,1,22,5,26,5,0,0,1,0,168,East
5,13,1,0,1,1,8,3,3,1,22,4,27,5,1,0,1,0,167,East
6,13,1,0,1,1,7,3,3,1,21,4,26,5,1,0,1,0,166,East
7,13,1,0,1,1,8,3,3,1,21,5,26,4,1,0,1,0,165,East
8,13,1,0,1,1,8,3,3,1,21,4,25,4,1,0,1,0,164,East
9,13,1,0,1,1,8,3,3,1,21,4,25,4,1,0,1,0,163,East
10,13,1,0,1,1,8,3,3,1,20,4,25,3,1,0,1,0,162,East
11,13,1,0,1,1,7,3,3,1,20,4,25,4,1,0,1,0,161,East
12,13,1,0,1,1,7,3,3,1,20,3,25,5,1,0,1,0,160,East
13,13,1,0,1,1,7,3,3,1,20,4,24,5,1,0,1,0,159,East
14,13,1,0,1,1,8,3,3,1,20,4,24,4,1,0,1,0,158,East
15,13,1,0,1,1,8,3,3,1,20,3,25,4,1,0,1,0,157,East
16,13,1,0,1,1,8,3,3,1,20,3,25,3,1,0,1,0,156,East
17,13,1,0,1,1,7,3,3,1,20,4,24,3,1,0,1,0,155,East
18,13,1,0,1,1,6,3,3,1,21,4,24,4,1,0,1,0,154,East
19,13,1,0,1,1,5,3,3,1,21,3,24,5,1,0,1,0,153,East
20,13,1,0,1,1,5,3,3,1,21,3,25,5,0,0,1,0,152,East
21,13,1,0,1,1,5,3,3,1,22,3,25,5,0,0,1,0,151,East
22,13,1,0,1,1,4,3,3,1,22,3,26,5,0,0,1,0,150,East
23,13,1,0,1,1,5,3,3,1,21,3,26,5,0,0,0,0,149,South
23,12,1,0,1,1,6,3,3,1,21,3,27,5,0,0,0,1,148,South
23,11,1,0,1,1,7,3,3,1,21,4,26,5,0,0,0,1,147,South
23,10,1,0,1,1,7,3,3,1,21,3,27,5,0,0,0,1,146,South
23,9,1,0,1,1,8,3,3,1,22,3,28,5,0,0,0,1,145,South
23,8,1,0,1,1,8,3,3,1,22,4,28,4,0,0,0,1,144,South
23,7,1,0,1,1,8,3,3,1,22,3,28,3,0,0,0,1,143,South
23,6,1,0,1,1,8,3,3,1,21,3,28,3,0,0,0,1,142,South
23,5,1,0,1,1,8,3,3,1,21,4,28,3,0,0,0,0,141,West
22,5,1,0,1,1,7,3,3,1,21,3,28,3,1,0,0,0,140,West
21,5,1,0,1,1,6,3,3,1,20,3,28,3,1,0,0,0,139,South
21,4,1,0,1,1,5,3,3,1,19,3,28,4,0,0,0,0,138,West
20,4,1,0,1,1,4,3,3,1,19,4,27,4,0,0,0,0,137,West
19,4,1,0,0,1,3,3,3,1,5,1,27,3,0,0,0,0,336,East
20,4,1,0,0,1,2,3,3,1,5,1,27,3,0,0,0,0,335,East
21,4,1,0,0,1,2,3,3,1,5,1,27,4,0,0,0,0,334,East
22,4,1,0,0,1,2,3,3,1,5,1,27,4,0,0,0,0,333,East
23,4,1,0,0,1,1,3,3,1,5,1,27,4,0,0,0,0,332,East
24,4,1,0,0,1,2,3,3,1,5,1,27,4,0,0,0,0,331,East
25,4,1,0,0,1,1,3,3,1,5,1,27,5,0,0,0,0,330,East
26,4,1,0,0,1,1,3,3,1,5,1,27,5,0,0,0,0,329,South
26,3,1,0,0,1,2,3,3,1,5,1,27,5,0,0,1,0,328,East
27,3,1,0,0,1,1,3,3,1,5,1,26,5,0,0,1,0,327,North
27,4,1,0,0,0,1,4,3,1,5,1,27,5,0,0,0,0,526,North
27,5,1,0,0,0,1,5,3,1,5,1,7,1,0,0,0,0,525,West
26,5,1,0,0,0,2,5,3,1,5,1,7,1,0,0,0,0,524,West
25,5,1,0,0,0,3,5,3,1,5,1,7,1,0,0,0,0,523,West
24,5,1,0,0,0,2,5,3,1,5,1,7,1,0,0,0,0,522,West
23,5,1,0,0,0,2,5,3,1,5,1,7,1,0,0,0,0,521,West
22,5,1,0,0,0,2,4,3,1,5,1,7,1,1,0,0,0,520,West
21,5,1,0,0,0,2,5,3,1,5,1,7,1,1,0,0,0,519,West
20,5,1,0,0,0,1,5,3,1,5,1,7,1,1,0,0,0,518,West
19,5,1,0,0,0,1,4,3,1,5,1,7,1,1,0,0,0,517,West
18,5,1,0,0,0,1,4,3,1,5,1,7,1,1,0,0,0,516,West
17,5,1,0,0,0,2,4,3,1,5,1,7,1,1,0,0,0,515,West
16,5,1,0,0,0,1,4,3,1,5,1,7,1,1,0,0,0,514,West
15,5,1,0,0,0,1,3,3,1,5,1,7,1,1,0,0,0,513,West
14,5,1,0,0,0,1,4,3,1,5,1,7,1,1,0,0,0,512,West
13,5,1,0,0,0,1,4,3,1,5,1,7,1,1,0,0,1,511,South
13,4,1,0,0,0,1,5,3,1,5,1,7,1,0,0,0,1,510,South
13,3,1,0,0,0,1,5,3,1,5,1,7,1,0,0,1,0,509,West
12,3,1,0,0,0,1,5,3,1,5,1,7,1,1,0,1,0,508,West
11,3,1,0,0,0,2,5,3,1,5,1,7,1,0,0,1,0,507,West
10,3,1,0,0,0,1,5,3,1,5,1,7,1,0,0,1,1,506,North
10,4,1,0,0,0,1,5,3,1,5,1,7,1,0,0,0,1,505,North
10,5,1,0,0,0,1,5,3,1,5,1,7,1,0,0,0,1,504,North
10,6,1,0,0,0,1,4,3,1,5,1,7,1,0,0,0,1,503,North
10,7,1,0,0,0,2,4,3,1,5,1,7,1,0,0,0,1,502,North
10,8,1,0,0,0,2,5,3,1,5,1,7,1,0,0,0,1,501,North
10,9,1,0,0,0,2,4,3,1,5,1,7,1,1,0,0,0,500,West
9,9,1,0,0,0,2,5,3,1,5,1,7,1,1,0,1,0,499,West
8,9,1,0,0,0,2,5,3,1,5,1,7,1,1,0,1,0,498,West
7,9,1,0,0,0,1,5,3,1,5,1,7,1,1,0,1,0,497,West
6,9,1,0,0,0,2,5,3,1,5,1,7,1,1,0,1,0,496,West
5,9,1,0,0,0,2,5,3,1,5,1,7,1,1,0,1,0,495,West
4,9,1,0,0,0,1,5,3,1,5,1,7,1,1,0,1,0,494,West
3,9,1,0,0,0,1,4,3,1,5,1,7,1,1,0,1,0,493,West
2,9,1,0,0,0,2,4,3,1,5,1,7,1,1,0,1,0,492,West
1,9,1,0,0,0,2,5,3,1,5,1,7,1,1,0,0,1,491,South
1,8,1,0,0,0,2,4,3,1,5,1,7,1,0,1,0,1,490,South
1,7,1,0,0,0,2,3,3,1,5,1,7,1,0,0,1,1,489,East
2,7,1,0,0,0,2,4,3,1,5,1,7,1,1,0,1,0,488,East
3,7,1,0,0,0,1,4,3,1,5,1,7,1,1,0,1,0,487,East
4,7,1,0,0,0,1,3,3,1,5,1,7,1,1,0,1,0,486,East
5,7,1,0,0,0,2,3,3,1,5,1,7,1,1,0,1,0,485,East
6,7,1,0,0,0,3,3,3,1,5,1,7,1,1,0,1,0,484,East
7,7,1,0,0,0,2,3,3,1,5,1,7,1,1,0,1,0,483,East
8,7,1,0,0,0,3,3,3,1,5,1,7,1,1,1,0,0,482,South
8,6,1,0,0,0,2,3,3,1,5,1,7,1,0,1,0,1,481,South
8,5,1,0,0,0,2,3,3,1,5,1,7,1,0,1,1,0,480,West
7,5,1,0,0,0,3,3,3,1,5,1,7,1,1,0,1,0,479,West
6,5,1,0,0,0,4,3,3,1,5,1,7,1,1,0,1,0,478,West
5,5,1,0,0,0,3,3,3,1,5,1,7,1,1,0,1,0,477,West
4,5,1,0,0,0,3,3,3,1,5,1,7,1,1,0,1,0,476,West
3,5,1,0,0,0,2,3,3,1,5,1,7,1,1,0,1,0,475,West
2,5,1,0,0,0,3,3,3,1,5,1,7,1,1,0,0,0,474,South
3,18,1,1,1,1,8,3,17,15,20,3,26,11,1,0,0,0,0,East
4,18,1,1,1,1,7,3,17,15,20,3,26,11,1,0,0,0,-1,East
5,18,1,1,1,1,8,3,18,15,20,4,26,11,1,0,0,0,-2,East
6,18,1,1,1,1,8,3,18,16,20,3,25,11,1,0,0,0,-3,East
7,18,1,1,1,1,8,3,17,16,20,4,26,11,1,0,0,0,-4,East
8,18,1,1,1,1,7,3,17,16,21,4,25,11,1,0,0,0,-5,East
9,18,1,1,1,1,6,3,17,16,21,3,26,11,1,0,0,0,-6,East
10,18,1,1,1,1,5,3,18,16,21,3,25,11,1,0,0,0,-7,East
11,18,1,1,1,1,5,3,17,16,20,3,25,12,1,0,0,0,-8,East
12,18,1,1,1,1,6,3,17,17,20,4,25,13,1,0,0,0,-9,East
13,18,1,1,1,1,5,3,18,17,20,4,25,13,1,0,0,0,-10,East
14,18,1,1,1,1,4,3,18,17,19,4,25,13,1,0,0,0,-11,South
14,17,1,1,1,1,5,3,18,17,20,4,25,14,0,0,1,0,-12,East
15,17,1,1,1,1,6,3,18,18,21,4,26,14,0,0,0,0,-13,South
15,16,1,1,1,1,6,3,18,17,21,4,26,13,0,0,0,1,-14,East
16,16,1,1,1,1,5,3,17,17,21,5,26,14,0,0,0,0,-15,South
16,15,1,1,1,1,4,3,17,16,22,5,26,13,0,0,1,0,-16,East
17,15,1,1,1,1,5,3,18,16,21,5,25,13,0,0,1,0,-17,North
17,16,1,1,1,1,5,3,18,16,21,4,25,14,0,0,0,0,-18,East
18,16,1,0,1,1,5,3,3,1,21,3,25,13,0,1,0,0,181,South
18,15,1,0,1,1,6,3,3,1,20,3,25,12,0,1,1,0,180,West
17,15,1,0,1,1,6,3,3,1,21,3,25,13,0,0,1,0,179,West
16,15,1,0,1,1,6,3,3,1,22,3,25,13,0,0,1,0,178,West
15,15,1,0,1,1,7,3,3,1,23,3,26,13,0,0,1,0,177,West
14,15,1,0,1,1,8,3,3,1,23,3,26,14,1,0,1,0,176,West
13,15,1,0,1,1,8,3,3,1,24,3,26,13,1,0,1,0,175,West
